subscription_id,status_new,THEMONTH,THEDATETIME
224255940,active,2022-06,2022-06-29 07:13:46
224256282,active,2022-08,2022-08-06 04:22:57
224256282,cancelled,2022-09,2022-09-16 12:54:53
224272946,active,2022-07,2022-07-06 04:22:48
224342348,active,2022-08,2022-08-08 04:28:48
224342348,cancelled,2023-03,2023-03-13 05:40:49
224478706,active,2022-06,2022-06-07 04:22:19
224811285,active,2022-08,2022-08-25 04:40:00
224811285,cancelled,2022-09,2022-09-01 04:36:13
224811285,active,2022-11,2022-11-23 16:59:09
224811285,cancelled,2023-11,2023-11-26 15:46:39
224939921,active,2022-08,2022-08-22 10:52:44
224939921,cancelled,2022-10,2022-10-31 20:12:53
225060578,active,2022-06,2022-06-09 04:22:28
225066817,active,2022-06,2022-06-02 12:42:21
225082641,active,2022-08,2022-08-09 04:25:41
225082641,cancelled,2022-11,2022-11-03 04:37:30
225201192,active,2022-08,2022-08-08 04:28:50
225208181,active,2024-10,2024-10-28 04:23:20
225224303,active,2022-03,2022-03-10 05:24:36
225357065,active,2022-08,2022-08-22 10:52:45
225357065,cancelled,2022-12,2022-12-08 11:34:30
225675292,active,2022-09,2022-09-29 13:43:25
225675292,cancelled,2024-01,2024-01-27 05:37:30
225690016,active,2022-08,2022-08-15 04:26:40
225690016,cancelled,2022-10,2022-10-12 13:58:46
225695086,active,2022-05,2022-05-07 04:37:53
225727374,active,2022-07,2022-07-20 18:37:02
225727374,cancelled,2023-02,2023-02-11 08:12:26
225753885,active,2022-08,2022-08-24 04:37:20
225796404,active,2022-11,2022-11-10 15:47:37
225796404,cancelled,2023-02,2023-02-17 12:47:57
225918701,active,2022-06,2022-06-12 04:19:25
225946732,active,2022-06,2022-06-12 13:44:48
226159553,active,2022-07,2022-07-08 11:35:25
226159553,cancelled,2023-02,2023-02-19 12:07:39
226436952,active,2022-07,2022-07-19 04:22:30
226436952,cancelled,2024-08,2024-08-01 21:39:56
226484087,active,2022-06,2022-06-14 04:22:24
226556059,active,2022-07,2022-07-14 04:22:26
226565868,active,2022-06,2022-06-10 14:17:36
226565868,cancelled,2022-09,2022-09-26 06:33:39
226568225,active,2022-07,2022-07-14 21:14:55
226568225,cancelled,2024-05,2024-05-02 04:47:30
226574612,active,2022-04,2022-04-14 04:22:06
226603415,active,2022-08,2022-08-14 04:20:03
226603415,cancelled,2022-10,2022-10-10 08:20:09
226813097,active,2022-08,2022-08-15 04:26:41
226813097,cancelled,2022-10,2022-10-06 08:36:15
226834391,active,2022-06,2022-06-15 04:25:51
226834391,cancelled,2022-09,2022-09-26 08:56:35
226938596,active,2022-07,2022-07-11 21:53:09
226956741,active,2022-08,2022-08-03 04:38:17
226956741,cancelled,2022-09,2022-09-28 04:37:11
227007184,active,2022-07,2022-07-16 04:21:00
227044886,active,2022-08,2022-08-22 10:51:32
227064963,active,2022-08,2022-08-16 04:21:09
227064963,cancelled,2022-09,2022-09-12 09:50:39
227064963,active,2022-10,2022-10-27 07:25:33
227064963,cancelled,2022-12,2022-12-19 17:16:19
227094235,active,2022-08,2022-08-10 04:25:50
227094235,cancelled,2022-09,2022-09-06 06:57:10
227233912,active,2022-06,2022-06-17 04:23:35
227356165,active,2022-06,2022-06-17 04:23:22
227356165,cancelled,2022-09,2022-09-13 15:26:06
227525138,active,2022-08,2022-08-22 10:52:42
227525138,cancelled,2022-09,2022-09-26 12:30:36
227669616,active,2022-12,2022-12-16 13:39:38
227669616,cancelled,2022-12,2022-12-16 13:40:21
227788849,active,2022-07,2022-07-15 04:25:06
227788849,cancelled,2023-01,2023-01-25 12:26:22
227861380,active,2022-06,2022-06-19 04:19:09
227887203,active,2022-08,2022-08-15 11:52:19
227887203,cancelled,2024-04,2024-04-14 06:57:06
228016478,active,2022-06,2022-06-20 04:25:03
228047581,active,2022-06,2022-06-20 04:25:08
228047581,cancelled,2022-09,2022-09-20 06:21:54
228210635,active,2022-06,2022-06-20 04:25:03
228288170,active,2022-03,2022-03-21 06:56:35
228464321,active,2023-07,2023-07-15 22:47:38
228464321,cancelled,2024-09,2024-09-30 10:50:57
228560744,active,2022-08,2022-08-22 10:52:42
228560744,cancelled,2022-09,2022-09-18 05:43:55
228573349,active,2022-08,2022-08-22 10:51:30
228573349,cancelled,2023-10,2023-10-28 20:32:41
228815389,active,2022-06,2022-06-22 04:22:19
228953643,active,2022-06,2022-06-23 04:22:19
228964103,active,2022-07,2022-07-21 04:22:22
229098406,active,2022-08,2022-08-28 04:35:48
229098406,cancelled,2022-08,2022-08-31 04:36:36
229108483,active,2022-09,2022-09-12 16:39:30
229108483,cancelled,2022-10,2022-10-14 07:31:35
229369640,active,2022-07,2022-07-19 11:08:53
229514955,active,2022-07,2022-07-29 04:26:35
229558185,active,2022-06,2022-06-25 04:19:36
229899951,active,2022-07,2022-07-21 10:30:25
229968567,active,2023-10,2023-10-05 12:29:01
229968567,cancelled,2024-04,2024-04-21 17:59:27
230122710,active,2022-06,2022-06-27 04:26:06
230127976,active,2022-03,2022-03-27 14:00:39
230241860,active,2022-08,2022-08-27 04:22:04
230241860,cancelled,2022-10,2022-10-24 21:44:34
230364715,active,2022-07,2022-07-26 04:22:06
230386381,active,2022-08,2022-08-10 20:14:38
230386381,cancelled,2022-09,2022-09-05 23:55:02
230399180,active,2022-06,2022-06-28 04:27:12
230438146,active,2022-03,2022-03-28 15:32:47
230510364,active,2022-07,2022-07-03 09:56:28
230524463,active,2022-06,2022-06-24 04:22:35
230524463,cancelled,2023-08,2023-08-07 04:36:29
230524463,active,2023-09,2023-09-21 22:21:36
230524463,cancelled,2024-01,2024-01-08 07:56:28
230552137,active,2022-07,2022-07-29 04:26:38
230552137,cancelled,2022-09,2022-09-08 09:36:58
230658254,active,2022-03,2022-03-29 07:47:35
230712233,active,2022-06,2022-06-29 04:23:01
230722149,active,2022-07,2022-07-29 04:28:01
230722149,cancelled,2023-01,2023-01-24 05:38:03
230738482,active,2022-07,2022-07-18 04:26:00
230738482,cancelled,2024-04,2024-04-12 06:29:17
230967547,active,2023-01,2023-01-22 03:00:09
231020797,active,2022-06,2022-06-27 18:55:16
231020797,cancelled,2022-11,2022-11-24 04:35:55
231020797,active,2023-01,2023-01-25 17:22:47
231020797,cancelled,2023-02,2023-02-20 05:38:29
231084716,active,2022-07,2022-07-29 04:26:43
231084716,cancelled,2022-12,2022-12-25 09:26:34
231156941,active,2022-07,2022-07-30 04:27:46
231156941,cancelled,2023-01,2023-01-29 19:57:59
231333900,active,2022-08,2022-08-22 10:53:29
231333900,cancelled,2022-09,2022-09-08 09:52:39
231340197,active,2022-06,2022-06-30 04:29:03
231651016,active,2022-08,2022-08-22 10:51:32
231651016,cancelled,2022-09,2022-09-26 08:54:50
231653567,active,2022-04,2022-04-01 13:02:26
231685139,active,2022-07,2022-07-31 04:17:23
231818387,active,2022-08,2022-08-02 04:27:11
231818387,cancelled,2022-10,2022-10-10 08:59:57
231900071,active,2022-08,2022-08-22 10:52:45
231900071,cancelled,2023-04,2023-04-17 04:43:13
231900071,active,2023-07,2023-07-09 17:47:16
231900071,cancelled,2024-03,2024-03-05 10:47:26
231908850,active,2022-08,2022-08-26 12:01:01
231925334,active,2022-07,2022-07-31 13:02:41
231925334,cancelled,2023-07,2023-07-24 04:41:17
231988968,active,2022-08,2022-08-10 04:25:46
232072853,active,2022-07,2022-07-22 02:24:41
232072853,cancelled,2023-09,2023-09-14 01:38:57
232175913,active,2022-08,2022-08-01 04:52:15
232303228,active,2022-08,2022-08-13 16:45:51
232434086,active,2022-06,2022-06-03 04:23:24
232434086,cancelled,2024-01,2024-01-25 05:38:32
232538575,active,2022-06,2022-06-06 07:34:41
232538575,cancelled,2023-01,2023-01-29 16:30:10
232762378,active,2022-06,2022-06-04 04:21:40
232850992,active,2022-07,2022-07-01 05:42:30
233041963,active,2022-07,2022-07-06 04:22:43
233041963,cancelled,2022-10,2022-10-02 06:44:20
233052316,active,2022-07,2022-07-06 04:22:41
233052969,active,2022-08,2022-08-06 04:23:00
233201201,active,2022-07,2022-07-06 04:22:44
233201201,cancelled,2022-10,2022-10-31 04:36:56
233356153,active,2022-07,2022-07-07 04:23:00
233649535,active,2022-08,2022-08-11 04:21:39
233686116,active,2022-08,2022-08-05 04:24:02
233701205,active,2022-06,2022-06-07 04:22:23
233701205,cancelled,2023-02,2023-02-07 10:02:38
233704360,active,2022-07,2022-07-11 06:14:28
233708394,active,2022-07,2022-07-08 04:21:41
233799778,active,2022-04,2022-04-08 21:22:19
233815087,active,2022-06,2022-06-27 04:27:05
233896144,active,2022-07,2022-07-09 04:19:38
233994212,active,2022-07,2022-07-09 04:19:40
234031153,active,2022-07,2022-07-09 04:19:40
234263344,active,2022-07,2022-07-10 04:23:02
234263759,active,2022-07,2022-07-08 04:21:45
234263759,cancelled,2022-12,2022-12-06 10:04:33
234295688,active,2022-08,2022-08-08 04:30:02
234298249,active,2022-07,2022-07-10 04:22:45
234324173,active,2022-07,2022-07-11 20:15:00
234324173,cancelled,2022-09,2022-09-19 14:46:52
234412167,active,2022-08,2022-08-27 04:21:27
234412167,cancelled,2023-03,2023-03-26 15:22:13
234415556,active,2022-06,2022-06-07 13:19:03
234415556,cancelled,2023-09,2023-09-19 11:57:59
234419892,active,2023-02,2023-02-13 11:51:02
234453519,active,2022-08,2022-08-11 08:35:00
234453519,cancelled,2023-01,2023-01-20 11:05:13
234518541,active,2022-08,2022-08-22 10:52:42
234518541,cancelled,2022-10,2022-10-11 16:41:03
234527204,active,2022-07,2022-07-11 04:22:12
234564947,active,2022-07,2022-07-29 04:26:40
234678513,active,2022-07,2022-07-12 04:23:29
234679778,active,2022-07,2022-07-12 04:23:32
234679778,cancelled,2022-09,2022-09-30 16:43:27
234680990,active,2022-07,2022-07-08 13:00:10
234733366,active,2022-06,2022-06-07 23:54:11
234733366,cancelled,2023-04,2023-04-18 11:25:36
234744101,active,2022-08,2022-08-04 12:06:15
234789828,active,2022-07,2022-07-12 04:23:22
234795444,active,2022-08,2022-08-22 10:52:44
234795444,cancelled,2023-04,2023-04-01 07:36:24
234826501,active,2022-08,2022-08-10 04:25:50
234826501,cancelled,2023-05,2023-05-02 04:38:54
234920643,active,2022-04,2022-04-13 08:42:33
234947953,active,2022-07,2022-07-13 04:21:54
234956802,active,2022-07,2022-07-13 04:21:54
234977525,active,2022-08,2022-08-13 04:18:09
234977525,cancelled,2022-12,2022-12-07 05:38:40
234977525,active,2022-12,2022-12-18 23:17:03
234977525,cancelled,2023-01,2023-01-16 21:37:45
235084723,active,2022-08,2022-08-11 04:21:39
235182354,active,2022-08,2022-08-22 10:51:32
235182354,cancelled,2022-11,2022-11-05 07:49:59
235281762,active,2022-07,2022-07-14 04:22:26
235347661,active,2022-08,2022-08-14 04:20:00
235347661,cancelled,2022-10,2022-10-29 11:10:28
235434039,active,2022-08,2022-08-17 04:20:58
235434039,cancelled,2023-04,2023-04-12 11:04:36
235434039,active,2023-11,2023-11-11 10:08:45
235434039,cancelled,2024-09,2024-09-20 11:06:22
235456895,active,2022-08,2022-08-16 04:21:10
235456895,cancelled,2023-01,2023-01-19 12:32:22
235551826,active,2022-07,2022-07-15 04:25:07
235742615,active,2022-07,2022-07-16 04:21:01
235783042,active,2022-06,2022-06-21 10:28:19
235783042,cancelled,2024-01,2024-01-13 15:16:41
235800203,active,2022-07,2022-07-10 04:22:34
235800203,cancelled,2023-03,2023-03-30 09:57:58
235882918,active,2022-04,2022-04-17 09:24:23
235967340,active,2022-07,2022-07-17 04:19:55
236096347,active,2022-08,2022-08-16 04:24:08
236097630,active,2022-08,2022-08-25 04:36:53
236097630,cancelled,2022-09,2022-09-12 04:37:08
236110679,active,2022-08,2022-08-17 04:20:57
236158658,active,2022-07,2022-07-18 04:26:08
236158658,cancelled,2023-02,2023-02-01 12:29:16
236181431,active,2022-08,2022-08-14 04:20:07
236181431,cancelled,2024-01,2024-01-31 13:05:01
236188502,active,2022-07,2022-07-28 10:40:21
236188502,cancelled,2022-10,2022-10-17 15:03:58
236194796,active,2022-07,2022-07-18 04:26:08
236214366,active,2022-08,2022-08-18 04:23:29
236214366,cancelled,2022-08,2022-08-31 09:58:04
236228302,active,2022-08,2022-08-18 04:23:32
236228302,cancelled,2023-01,2023-01-04 16:05:03
236348118,active,2022-07,2022-07-19 04:22:30
236364857,active,2022-07,2022-07-24 20:14:53
236433986,active,2022-07,2022-07-19 04:22:33
236457648,active,2022-08,2022-08-19 04:19:25
236457648,cancelled,2022-09,2022-09-15 11:23:49
236506961,active,2022-07,2022-07-14 14:45:37
236506961,cancelled,2022-09,2022-09-11 23:58:35
236539620,active,2022-07,2022-07-15 00:22:24
236598730,active,2022-07,2022-07-19 04:22:27
236598730,cancelled,2022-10,2022-10-01 07:25:24
236718537,active,2022-07,2022-07-20 04:23:47
236718537,cancelled,2022-10,2022-10-04 11:55:02
236806289,active,2022-07,2022-07-20 04:23:36
236847397,active,2022-08,2022-08-20 04:18:02
236864522,active,2022-10,2022-10-05 07:26:14
236864522,cancelled,2023-02,2023-02-06 10:41:41
236865131,active,2022-08,2022-08-18 04:26:00
236888246,active,2022-08,2022-08-20 04:18:03
236888246,cancelled,2022-10,2022-10-17 08:58:31
236888292,active,2022-06,2022-06-20 04:25:04
236888292,cancelled,2023-07,2023-07-08 11:06:53
236891783,active,2022-07,2022-07-20 04:23:40
237131432,active,2022-08,2022-08-16 06:39:24
237131432,cancelled,2023-07,2023-07-02 08:49:49
237162173,active,2022-08,2022-08-22 10:51:32
237333450,active,2022-07,2022-07-17 08:56:46
237333450,cancelled,2024-02,2024-02-19 13:41:49
237337773,active,2022-07,2022-07-22 04:23:36
237512643,active,2022-06,2022-06-20 10:44:05
237619406,active,2022-08,2022-08-19 04:19:25
237640194,active,2022-07,2022-07-18 23:07:36
237640194,cancelled,2022-10,2022-10-08 19:16:45
237726024,active,2023-12,2023-12-17 17:44:14
237748706,active,2022-07,2022-07-23 04:19:46
237748706,cancelled,2022-09,2022-09-17 15:05:54
237748706,active,2022-09,2022-09-17 15:07:01
237765483,active,2022-12,2022-12-19 01:56:07
237765483,cancelled,2023-03,2023-03-23 16:14:25
237782902,active,2022-11,2022-11-15 10:22:46
237804865,active,2022-08,2022-08-24 04:20:08
237838865,active,2022-06,2022-06-12 15:39:09
237838865,cancelled,2023-12,2023-12-26 19:46:23
237908110,active,2022-07,2022-07-23 04:19:48
237908110,cancelled,2022-10,2022-10-01 08:55:06
238025183,active,2022-07,2022-07-21 11:52:03
238025183,cancelled,2022-09,2022-09-17 07:37:57
238034004,active,2022-08,2022-08-22 10:51:30
238034004,cancelled,2024-03,2024-03-04 06:47:21
238243684,active,2022-08,2022-08-25 04:18:49
238277064,active,2022-04,2022-04-25 17:15:32
238277064,cancelled,2022-09,2022-09-03 05:24:11
238360407,active,2022-08,2022-08-02 14:03:25
238360407,cancelled,2023-01,2023-01-30 08:45:59
238374186,active,2022-04,2022-04-25 22:19:00
238478537,active,2022-07,2022-07-26 04:22:21
238539593,active,2022-07,2022-07-26 04:22:17
238626437,active,2022-07,2022-07-26 04:22:07
238641037,active,2022-08,2022-08-26 04:20:50
238641037,cancelled,2022-09,2022-09-02 12:11:56
238646651,active,2022-07,2022-07-26 04:22:09
238669832,active,2022-04,2022-04-26 22:24:25
238807015,active,2022-08,2022-08-05 04:24:05
238904283,active,2022-08,2022-08-26 04:21:06
238904283,cancelled,2022-09,2022-09-18 21:05:42
238917395,active,2022-07,2022-07-20 04:23:38
238917395,cancelled,2024-10,2024-10-16 07:01:08
238927700,active,2022-07,2022-07-15 04:25:02
238927700,cancelled,2024-01,2024-01-04 12:51:17
238934878,active,2022-07,2022-07-27 04:22:46
238959379,active,2022-07,2022-07-24 19:48:03
239062900,active,2022-07,2022-07-28 04:31:35
239080687,active,2022-04,2022-04-28 11:56:24
239080687,cancelled,2023-06,2023-06-23 23:10:26
239083787,active,2022-08,2022-08-27 04:21:26
239083787,cancelled,2023-05,2023-05-24 12:02:49
239139476,active,2022-05,2022-05-28 04:27:15
239139476,cancelled,2022-09,2022-09-21 13:45:28
239188357,active,2022-04,2022-04-28 18:59:56
239188357,cancelled,2022-09,2022-09-20 19:01:51
239344703,active,2022-07,2022-07-25 04:23:09
239344703,cancelled,2022-11,2022-11-16 12:40:59
239347047,active,2022-08,2022-08-06 04:23:04
239348468,active,2022-07,2022-07-29 04:26:42
239352557,active,2022-07,2022-07-29 04:26:45
239352557,cancelled,2022-11,2022-11-26 11:51:34
239362466,active,2022-07,2022-07-29 04:26:40
239362466,cancelled,2024-09,2024-09-03 07:58:54
239391256,active,2022-07,2022-07-29 04:26:41
239457771,active,2022-07,2022-07-29 04:26:36
239457771,cancelled,2023-04,2023-04-29 17:13:42
239481246,active,2022-07,2022-07-29 04:26:38
239501062,active,2022-08,2022-08-28 04:27:01
239501062,cancelled,2022-08,2022-08-29 16:16:46
239519152,active,2022-09,2022-09-23 06:22:14
239646646,active,2022-07,2022-07-29 04:26:38
239660015,active,2022-07,2022-07-07 04:23:02
239660015,cancelled,2024-10,2024-10-21 16:47:39
239701667,active,2023-07,2023-07-03 23:19:41
239701667,cancelled,2023-09,2023-09-18 04:39:06
239707866,active,2022-07,2022-07-30 04:27:46
239707866,cancelled,2022-09,2022-09-03 16:07:40
239707866,active,2022-09,2022-09-03 16:07:49
239707866,cancelled,2023-01,2023-01-13 07:16:59
239724504,active,2022-08,2022-08-21 20:14:08
239724504,cancelled,2023-06,2023-06-12 14:35:11
239794464,active,2022-12,2022-12-09 23:50:14
239794464,cancelled,2023-10,2023-10-26 17:17:33
239829459,active,2022-08,2022-08-15 04:26:39
239829459,cancelled,2022-11,2022-11-28 19:53:51
239933453,active,2022-08,2022-08-01 04:52:31
239951704,active,2022-08,2022-08-26 08:21:42
239951704,cancelled,2023-03,2023-03-19 13:15:49
239982450,active,2022-08,2022-08-01 04:52:38
239997449,active,2022-08,2022-08-01 04:52:33
240002200,active,2022-08,2022-08-01 04:52:16
240002200,cancelled,2023-08,2023-08-26 04:39:26
240032045,active,2022-08,2022-08-02 04:27:19
240050555,active,2022-08,2022-08-01 04:52:33
240096555,active,2022-11,2022-11-19 22:08:23
240096555,cancelled,2023-01,2023-01-18 10:56:40
240207562,active,2022-08,2022-08-02 04:27:14
240207562,cancelled,2024-10,2024-10-18 12:44:59
240209391,active,2022-05,2022-05-02 09:18:58
240234554,active,2022-07,2022-07-31 04:17:32
240267394,active,2022-07,2022-07-02 04:21:45
240292671,active,2022-08,2022-08-28 14:03:08
240292671,cancelled,2023-02,2023-02-10 19:59:41
240353772,active,2022-05,2022-05-02 20:06:26
240363864,active,2022-08,2022-08-02 04:27:12
240363864,cancelled,2022-10,2022-10-12 21:31:52
240511618,active,2022-08,2022-08-03 04:27:06
240677519,active,2022-08,2022-08-03 04:27:04
240800355,active,2022-06,2022-06-30 04:11:58
240800355,cancelled,2023-06,2023-06-24 04:38:35
240815988,active,2022-08,2022-08-23 20:11:53
240815988,cancelled,2022-09,2022-09-08 20:36:53
240816514,active,2022-08,2022-08-28 04:36:40
240816514,cancelled,2022-08,2022-08-29 04:37:01
240826103,active,2022-06,2022-06-16 14:50:20
240826103,cancelled,2022-09,2022-09-12 06:38:21
240828828,active,2022-08,2022-08-18 04:27:12
240862399,active,2022-08,2022-08-28 21:59:50
240862399,cancelled,2022-09,2022-09-28 14:31:26
240888658,active,2022-08,2022-08-01 04:52:16
240984431,active,2022-08,2022-08-04 04:24:37
240984431,cancelled,2022-09,2022-09-06 04:13:42
240987006,active,2022-09,2022-09-14 23:00:08
241077027,active,2022-08,2022-08-03 04:27:01
241077027,cancelled,2022-11,2022-11-01 07:39:15
241166818,active,2022-08,2022-08-27 04:36:23
241166818,cancelled,2022-08,2022-08-30 04:37:22
241194646,active,2022-08,2022-08-27 04:36:23
241194646,cancelled,2022-08,2022-08-30 04:36:51
241210450,active,2022-08,2022-08-01 16:46:28
241282096,active,2022-08,2022-08-06 04:22:58
241282096,cancelled,2022-12,2022-12-29 12:15:01
241345174,active,2024-10,2024-10-28 20:17:08
241387420,active,2022-08,2022-08-06 04:22:59
241438463,active,2022-05,2022-05-06 17:02:31
241481032,active,2022-08,2022-08-27 04:36:23
241481032,cancelled,2022-08,2022-08-30 04:37:22
241567310,active,2022-08,2022-08-07 04:23:06
241614511,active,2022-08,2022-08-07 04:23:05
241735979,active,2022-08,2022-08-03 22:09:01
241877058,active,2022-08,2022-08-08 04:28:48
241877058,cancelled,2022-10,2022-10-15 13:59:32
241914233,active,2022-08,2022-08-08 04:28:47
241914233,cancelled,2022-11,2022-11-21 07:58:47
241927267,active,2022-06,2022-06-08 11:47:31
241927267,cancelled,2023-03,2023-03-21 09:19:14
241927267,active,2023-03,2023-03-21 09:40:15
241927267,cancelled,2023-03,2023-03-21 13:19:14
